Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2002-07-30 00:00:00-04:00,37.16024098153026,37.22842560353952,37.05569076538086,37.05569076538086,6100,0.0,0.0,0.0
2002-07-31 00:00:00-04:00,37.25113670114028,37.63751491636904,37.228410814840835,37.5147819519043,29400,0.0,0.0,0.0
2002-08-01 00:00:00-04:00,37.51935754683295,37.73754425779411,37.51935754683295,37.72845458984375,25000,0.0,0.0,0.0
2002-08-02 00:00:00-04:00,37.80116726691328,38.2284508113352,37.673887701922425,38.114810943603516,52800,0.0,0.0,0.0
2002-08-05 00:00:00-04:00,38.20118009881797,38.38300458910161,38.11481268563016,38.28300094604492,61100,0.0,0.0,0.0
2002-08-06 00:00:00-04:00,38.12390726092299,38.137543491308136,37.82844288652751,37.955718994140625,64900,0.0,0.0,0.0
2002-08-07 00:00:00-04:00,38.00118703089217,38.24664966441315,37.89209368311007,38.0466423034668,40300,0.0,0.0,0.0
2002-08-08 00:00:00-04:00,37.99209736358324,38.078461341070536,37.89209368311007,38.0466423034668,40900,0.0,0.0,0.0
2002-08-09 00:00:00-04:00,38.18300048960077,38.583011627197266,38.18300048960077,38.583011627197266,35900,0.0,0.0,0.0
2002-08-12 00:00:00-04:00,38.77389597595369,39.4102759966709,38.701164849008286,38.81935119628906,32100,0.0,0.0,0.0
2002-08-13 00:00:00-04:00,38.9921036057283,39.30575069206997,38.80573606069387,39.29665756225586,75400,0.0,0.0,0.0
2002-08-14 00:00:00-04:00,39.755782646511825,39.95578998252364,39.43304574304748,39.44668197631836,130000,0.0,0.0,0.0
2002-08-15 00:00:00-04:00,39.26485326573167,39.319401661029765,39.023937255523236,39.10121154785156,87100,0.0,0.0,0.0
2002-08-16 00:00:00-04:00,39.29211581905068,39.328477935521164,38.55572833931838,38.66482162475586,85000,0.0,0.0,0.0
2002-08-19 00:00:00-04:00,38.66028286375611,38.79210205327056,38.50573084637353,38.78301239013672,47300,0.0,0.0,0.0
2002-08-20 00:00:00-04:00,38.91937151255778,39.22392543469552,38.91027838377046,39.2148323059082,40800,0.0,0.0,0.0
2002-08-21 00:00:00-04:00,38.94666488136787,39.137579072292695,38.92393551520399,39.00575637817383,40000,0.0,0.0,0.0
2002-08-22 00:00:00-04:00,38.88755822870753,38.88755822870753,38.66482162475586,38.66482162475586,34400,0.0,0.0,0.0
2002-08-23 00:00:00-04:00,38.72846386552167,39.06938345401398,38.72846386552167,39.04665756225586,20100,0.0,0.0,0.0
2002-08-26 00:00:00-04:00,38.9557739302391,39.187600402005856,38.94213769096154,39.08305358886719,23900,0.0,0.0,0.0
2002-08-27 00:00:00-04:00,38.81938357882826,38.946659689143495,38.72846959430744,38.83756637573242,301800,0.0,0.0,0.0
2002-08-28 00:00:00-04:00,39.1102713578358,39.17390936412147,39.01935744313395,39.032997131347656,18100,0.0,0.0,0.0
2002-08-29 00:00:00-04:00,39.43758604549398,39.48304130518123,39.251214972358035,39.34667205810547,135700,0.0,0.0,0.0
2002-08-30 00:00:00-04:00,39.4330252765305,39.60575658833503,39.29665607857083,39.583030700683594,78100,0.0,0.0,0.0
2002-09-03 00:00:00-04:00,39.75330132459539,40.19155502319336,39.716779312312866,40.19155502319336,102100,0.373,0.0,0.0
2002-09-04 00:00:00-04:00,40.1870307266297,40.3102917756377,40.10029172791551,40.182464599609375,66300,0.0,0.0,0.0
2002-09-05 00:00:00-04:00,40.433509999846365,40.47003201460419,39.89025634984942,40.401554107666016,648400,0.0,0.0,0.0
2002-09-06 00:00:00-04:00,40.15960036778151,40.26003416318064,39.80808208388454,39.92677688598633,140000,0.0,0.0,0.0
2002-09-09 00:00:00-04:00,39.945026841350355,40.09567749276949,39.83546431437732,39.8674201965332,83800,0.0,0.0,0.0
2002-09-10 00:00:00-04:00,39.79442069123027,40.17332906261129,39.716813959627075,40.059200286865234,336000,0.0,0.0,0.0
2002-09-11 00:00:00-04:00,39.716769590801725,39.85372536187302,39.60264094255229,39.849159240722656,177700,0.0,0.0,0.0
2002-09-12 00:00:00-04:00,39.93591186659421,40.23720979050099,39.931345743873024,40.159603118896484,43400,0.0,0.0,0.0
2002-09-13 00:00:00-04:00,40.323977112164805,40.60245158448814,40.25549915483497,40.5294075012207,155100,0.0,0.0,0.0
2002-09-16 00:00:00-04:00,40.7211273625752,40.730259610944564,40.584174983425086,40.597869873046875,73000,0.0,0.0,0.0
2002-09-17 00:00:00-04:00,40.46545307737876,40.77588313865093,40.33762954913668,40.67544937133789,75400,0.0,0.0,0.0
2002-09-18 00:00:00-04:00,40.70287710593718,40.885480310771364,40.63896180472577,40.68461608886719,196600,0.0,0.0,0.0
2002-09-19 00:00:00-04:00,40.94936385005515,40.98131973712618,40.74849976686459,40.95849609375,109900,0.0,0.0,0.0
2002-09-20 00:00:00-04:00,40.83524383674739,40.867199730589384,40.65720335920896,40.76676940917969,113500,0.0,0.0,0.0
