Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2007-04-10 00:00:00-04:00,42.22118045945386,42.32804242027659,42.1818109408806,42.31679153442383,35000,0.0,0.0,0.0
2007-04-11 00:00:00-04:00,42.27178853462475,42.34490210752013,42.19867067077492,42.20429611206055,87700,0.0,0.0,0.0
2007-04-12 00:00:00-04:00,42.215541466001525,42.22679234824293,42.15929992765748,42.19866943359375,78100,0.0,0.0,0.0
2007-04-13 00:00:00-04:00,42.20426280719112,42.22113482677925,42.097400961864864,42.13114929199219,18000,0.0,0.0,0.0
2007-04-16 00:00:00-04:00,42.17617626548629,42.17617626548629,42.14805763892103,42.170555114746094,52700,0.0,0.0,0.0
2007-04-17 00:00:00-04:00,42.27176837871627,42.27738952636719,42.23802003804873,42.27738952636719,25600,0.0,0.0,0.0
2007-04-18 00:00:00-04:00,42.32239607773534,42.36739101701561,42.32239607773534,42.35614013671875,30400,0.0,0.0,0.0
2007-04-19 00:00:00-04:00,42.38422830083192,42.38422830083192,42.3223613827771,42.3392333984375,59700,0.0,0.0,0.0
2007-04-20 00:00:00-04:00,42.350546190145415,42.36179278671261,42.29992577820219,42.32804870605469,32200,0.0,0.0,0.0
2007-04-23 00:00:00-04:00,42.339259525406234,42.42362394671837,42.30551547326246,42.384254455566406,43200,0.0,0.0,0.0
2007-04-24 00:00:00-04:00,42.401116093428854,42.4629830345036,42.2605101893411,42.45173645019531,77500,0.0,0.0,0.0
2007-04-25 00:00:00-04:00,42.4236361522966,42.4911285669549,42.401138680743834,42.41801071166992,264200,0.0,0.0,0.0
2007-04-26 00:00:00-04:00,42.39553686737054,42.39553686737054,42.322423262292915,42.32804870605469,68400,0.0,0.0,0.0
2007-04-27 00:00:00-04:00,42.33928901517365,42.34491445810003,42.29991949660039,42.31679153442383,44800,0.0,0.0,0.0
2007-04-30 00:00:00-04:00,42.418027942466196,42.4573974609375,42.401155904686455,42.4573974609375,35900,0.0,0.0,0.0
2007-05-01 00:00:00-04:00,42.46133299774314,42.47259854224544,42.37119144898232,42.433162689208984,54800,0.127,0.0,0.0
2007-05-02 00:00:00-04:00,42.46130185015152,42.48383722081085,42.41623110883286,42.43876647949219,28900,0.0,0.0,0.0
2007-05-03 00:00:00-04:00,42.438753775530806,42.438753775530806,42.286641143660574,42.41058349609375,33800,0.0,0.0,0.0
2007-05-04 00:00:00-04:00,42.46693997669403,42.48947535133727,42.42187352559076,42.44440460205078,19200,0.0,0.0,0.0
2007-05-07 00:00:00-04:00,42.45568712396283,42.54582435128504,42.444417284182244,42.47258758544922,135500,0.0,0.0,0.0
2007-05-08 00:00:00-04:00,42.52330029290408,42.528930915540045,42.43879367332725,42.47822952270508,34000,0.0,0.0,0.0
2007-05-09 00:00:00-04:00,42.51764699460005,42.51764699460005,42.41623995457625,42.42750549316406,50200,0.0,0.0,0.0
2007-05-10 00:00:00-04:00,42.42751362300164,42.466949462890625,42.42751362300164,42.466949462890625,42000,0.0,0.0,0.0
2007-05-11 00:00:00-04:00,42.517625400137156,42.517625400137156,42.39931796322763,42.41058349609375,38200,0.0,0.0,0.0
2007-05-14 00:00:00-04:00,42.421882128139394,42.421882128139394,42.354275990500106,42.3824462890625,71200,0.0,0.0,0.0
2007-05-15 00:00:00-04:00,42.416283418815965,42.421918342975694,42.3543121476222,42.365577697753906,31600,0.0,0.0,0.0
2007-05-16 00:00:00-04:00,42.36554153101461,42.404977370091494,42.34864107115081,42.3824462890625,56600,0.0,0.0,0.0
2007-05-17 00:00:00-04:00,42.34300809524503,42.35427363513304,42.303567960177354,42.320472717285156,42700,0.0,0.0,0.0
2007-05-18 00:00:00-04:00,42.29794976089461,42.29794976089461,42.213443143274105,42.219078063964844,62200,0.0,0.0,0.0
2007-05-21 00:00:00-04:00,42.224704014250634,42.28104461855355,42.18526817014938,42.27540969848633,49400,0.0,0.0,0.0
2007-05-22 00:00:00-04:00,42.275427066361125,42.28106198874332,42.190920423373804,42.207820892333984,49800,0.0,0.0,0.0
2007-05-23 00:00:00-04:00,42.21910109770024,42.2303666470428,42.12895951020991,42.17403030395508,47200,0.0,0.0,0.0
2007-05-24 00:00:00-04:00,42.15707705509261,42.17961242375353,42.078205413870414,42.16834259033203,38600,0.0,0.0,0.0
2007-05-25 00:00:00-04:00,42.14585998331748,42.179665227720086,42.14022935773993,42.17403030395508,21100,0.0,0.0,0.0
2007-05-29 00:00:00-04:00,42.12330640439715,42.14021116839544,42.07823992829188,42.11767578125,27900,0.0,0.0,0.0
2007-05-30 00:00:00-04:00,42.18525904597055,42.196528883667455,42.134557670885606,42.1570930480957,35200,0.0,0.0,0.0
2007-05-31 00:00:00-04:00,42.15711150412071,42.15711150412071,42.06696995581711,42.12330627441406,52200,0.0,0.0,0.0
2007-06-01 00:00:00-04:00,42.07692417014081,42.07692417014081,42.014738393955746,42.02604293823242,84900,0.258,0.0,0.0
2007-06-04 00:00:00-04:00,42.054314829125765,42.07692823292792,42.02039687995541,42.07127380371094,28500,0.0,0.0,0.0
2007-06-05 00:00:00-04:00,42.043017056392834,42.06563046383774,41.97517683405811,42.00344467163086,37400,0.0,0.0,0.0
2007-06-06 00:00:00-04:00,41.98647885462383,42.05431907287613,41.980828737902456,42.04301452636719,185900,0.0,0.0,0.0
2007-06-07 00:00:00-04:00,41.89038836771848,41.89038836771848,41.68687196163502,41.74905776977539,75500,0.0,0.0,0.0
2007-06-08 00:00:00-04:00,41.69252744216063,41.75471325186554,41.630341632455725,41.743404388427734,62700,0.0,0.0,0.0
2007-06-11 00:00:00-04:00,41.698184967041016,41.74906191708215,41.66991711941727,41.698184967041016,77100,0.0,0.0,0.0
2007-06-12 00:00:00-04:00,41.61334598935215,41.61334598935215,41.47201551236428,41.49462890625,405400,0.0,0.0,0.0
2007-06-13 00:00:00-04:00,41.505941039539216,41.60769917410813,41.460714243494216,41.59074020385742,93800,0.0,0.0,0.0
2007-06-14 00:00:00-04:00,41.57945227798641,41.630329209070744,41.53422546386719,41.53422546386719,109800,0.0,0.0,0.0
2007-06-15 00:00:00-04:00,41.65295504626366,41.743404388427734,41.63599606417463,41.743404388427734,108600,0.0,0.0,0.0
2007-06-18 00:00:00-04:00,41.737757365873456,41.79994318019129,41.68122598369396,41.698184967041016,60300,0.0,0.0,0.0
2007-06-19 00:00:00-04:00,41.84515680312654,41.94691499464622,41.79993429483663,41.89603805541992,73400,0.0,0.0,0.0
2007-06-20 00:00:00-04:00,41.85077906403122,41.85643349062115,41.69248962402344,41.69248962402344,70300,0.0,0.0,0.0
2007-06-21 00:00:00-04:00,41.79427462321195,41.799929053439314,41.681211897063775,41.71512985229492,38500,0.0,0.0,0.0
2007-06-22 00:00:00-04:00,41.6812094894405,41.83384459223055,41.65859608290377,41.777313232421875,55800,0.0,0.0,0.0
2007-06-25 00:00:00-04:00,41.890369415283196,41.935596221299264,41.8168790903063,41.8903694152832,85500,0.0,0.0,0.0
2007-06-26 00:00:00-04:00,41.91299310203914,41.93560651059559,41.85080730677558,41.87342071533203,163100,0.0,0.0,0.0
2007-06-27 00:00:00-04:00,41.98647049362963,41.98647049362963,41.89036677170951,41.907325744628906,212000,0.0,0.0,0.0
2007-06-28 00:00:00-04:00,41.92429420301875,41.92429420301875,41.79992263551176,41.850799560546875,74300,0.0,0.0,0.0
2007-06-29 00:00:00-04:00,41.92428676213944,41.992122650146484,41.907323477072566,41.992122650146484,389200,0.0,0.0,0.0
2007-07-02 00:00:00-04:00,42.02219845169602,42.10726449782748,41.95414907610192,42.095924377441406,74900,0.233,0.0,0.0
2007-07-03 00:00:00-04:00,42.118591437511384,42.15262044129814,41.999500740851424,42.01084518432617,21900,0.0,0.0,0.0
2007-07-05 00:00:00-04:00,41.92578334366324,41.92578334366324,41.82370497540352,41.84071731567383,43100,0.0,0.0,0.0
2007-07-06 00:00:00-04:00,41.78401016764526,41.789682390232414,41.73296881763719,41.755653381347656,55400,0.0,0.0,0.0
2007-07-09 00:00:00-04:00,41.806697613603205,41.818037732921184,41.76700070603263,41.801025390625,34900,0.0,0.0,0.0
2007-07-10 00:00:00-04:00,41.94278463111163,42.01650619506836,41.90308773872927,42.01650619506836,110400,0.0,0.0,0.0
2007-07-11 00:00:00-04:00,41.993860708360685,42.016540957083386,41.863425481683194,41.914466857910156,37300,0.0,0.0,0.0
2007-07-12 00:00:00-04:00,41.9825282345241,41.9825282345241,41.80105590648789,41.857765197753906,28100,0.0,0.0,0.0
2007-07-13 00:00:00-04:00,41.90879178947544,41.95416093712388,41.812385595702544,41.925804138183594,86400,0.0,0.0,0.0
2007-07-16 00:00:00-04:00,41.91443742746791,42.04486823592237,41.91443742746791,42.0391960144043,66700,0.0,0.0,0.0
2007-07-17 00:00:00-04:00,41.999526006227434,42.016538355036076,41.903119811885055,41.98818588256836,37500,0.0,0.0,0.0
2007-07-18 00:00:00-04:00,42.01653883192955,42.107277128792326,41.97684190871212,42.05624008178711,51500,0.0,0.0,0.0
2007-07-19 00:00:00-04:00,41.976814557617445,42.0391960144043,41.95413432481979,42.0391960144043,23500,0.0,0.0,0.0
2007-07-20 00:00:00-04:00,42.090230079040765,42.20364852997272,42.090230079040765,42.15827941894531,46300,0.0,0.0,0.0
2007-07-23 00:00:00-04:00,42.12994505518169,42.15262962043349,42.06189135942632,42.14695739746094,36700,0.0,0.0,0.0
2007-07-24 00:00:00-04:00,42.18101763615987,42.186689863913514,42.1072959819308,42.164005279541016,31400,0.0,0.0,0.0
2007-07-25 00:00:00-04:00,42.19231894034984,42.22634361878953,42.17530660113,42.20365905761719,24900,0.0,0.0,0.0
2007-07-26 00:00:00-04:00,42.33410885470611,42.368133544921875,42.24337057861188,42.368133544921875,51500,0.0,0.0,0.0
2007-07-27 00:00:00-04:00,42.305722968992775,42.36243218923433,42.254685968766225,42.33407974243164,45700,0.0,0.0,0.0
2007-07-30 00:00:00-04:00,42.29439544677735,42.36811702237491,42.260366443192936,42.294395446777344,33600,0.0,0.0,0.0
2007-07-31 00:00:00-04:00,42.249039459986314,42.37947463989258,42.15830119107086,42.37947463989258,24300,0.0,0.0,0.0
2007-08-01 00:00:00-04:00,42.39882205972162,42.41590388783142,42.2849403094494,42.35896301269531,32600,0.304,0.0,0.0
2007-08-02 00:00:00-04:00,42.370362907425765,42.44438562659266,42.26786757241171,42.4329948425293,40600,0.0,0.0,0.0
2007-08-03 00:00:00-04:00,42.484243352291806,42.592434075950806,42.46716152104272,42.575347900390625,118800,0.0,0.0,0.0
2007-08-06 00:00:00-04:00,42.59243191689234,42.59243191689234,42.41590953287402,42.45576858520508,34100,0.0,0.0,0.0
