Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2001-06-15 00:00:00-04:00,35.97408851584789,36.35054386085335,35.811823793199984,36.12986373901367,1067400,0.0,0.0,0.0
2001-06-18 00:00:00-04:00,36.22720595614195,36.29211330366941,35.89943313598633,35.89943313598633,282600,0.0,0.0,0.0
2001-06-19 00:00:00-04:00,36.444632628458166,36.45436810896633,35.850743557845625,36.00002670288086,1777600,0.0,0.0,0.0
2001-06-20 00:00:00-04:00,35.9416312857177,36.395972943889994,35.9416312857177,36.37974548339844,476000,0.0,0.0,0.0
2001-06-21 00:00:00-04:00,36.347292199599,36.81785883144084,36.26615985093918,36.67182159423828,240400,0.0,0.0,0.0
2001-06-22 00:00:00-04:00,36.63936905814566,36.63936905814566,36.26615976005323,36.43815994262695,180600,0.0,0.0,0.0
2001-06-25 00:00:00-04:00,36.503223660449954,36.56178508270928,36.04124048604442,36.20391082763672,30400,0.14,0.0,0.0
2001-06-26 00:00:00-04:00,35.8200089091923,36.291754391564176,35.80699498393869,36.109561920166016,146600,0.0,0.0,0.0
2001-06-27 00:00:00-04:00,36.17787917918129,36.33404378286224,35.94038189539522,36.11281204223633,114000,0.0,0.0,0.0
2001-06-28 00:00:00-04:00,36.37310017974273,36.887136725464394,36.37310017974273,36.55529022216797,357400,0.0,0.0,0.0
2001-06-29 00:00:00-04:00,36.45442374949488,36.96520851168058,36.40887625341353,36.76349639892578,215000,0.0,0.0,0.0
2001-07-02 00:00:00-04:00,36.63334790938989,37.0693055665723,36.63334790938989,36.861087799072266,290000,0.0,0.0,0.0
2001-07-03 00:00:00-04:00,36.812299966273805,36.87736711211337,36.70819104363901,36.84157943725586,56800,0.0,0.0,0.0
2001-07-05 00:00:00-04:00,36.72771900358184,36.74398703479994,36.421897888183594,36.421897888183594,627600,0.0,0.0,0.0
2001-07-06 00:00:00-04:00,36.11282446625036,36.13885232284366,35.46214294433594,35.46214294433594,777000,0.0,0.0,0.0
2001-07-09 00:00:00-04:00,35.60203184744402,35.852543086888645,35.55973845126966,35.68987274169922,850000,0.0,0.0,0.0
2001-07-10 00:00:00-04:00,35.872083086261796,35.88834863959212,35.21814727783203,35.21814727783203,218000,0.0,0.0,0.0
2001-07-11 00:00:00-04:00,35.283195335977716,35.30596908402236,34.89604161921876,35.263675689697266,47200,0.0,0.0,0.0
2001-07-12 00:00:00-04:00,35.60856134721998,36.142120237160526,35.60530972529467,36.09982681274414,64800,0.0,0.0,0.0
2001-07-13 00:00:00-04:00,35.91761568000032,36.35357104967195,35.885082104706605,36.27223587036133,430000,0.0,0.0,0.0
2001-07-16 00:00:00-04:00,36.291762515220384,36.291762515220384,35.81351120424472,35.8525505065918,46400,0.0,0.0,0.0
2001-07-17 00:00:00-04:00,35.787486260247334,36.27549743652344,35.702896961356586,36.27549743652344,183400,0.0,0.0,0.0
2001-07-18 00:00:00-04:00,35.96641026944159,36.14209203819472,35.758192449587604,35.89808654785156,54400,0.0,0.0,0.0
