Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2000-05-19 00:00:00-04:00,90.36967370309918,90.36967370309918,88.84536595389028,89.12251281738281,775500,0.0,0.0,0.0
2000-05-22 00:00:00-04:00,89.0630734716082,89.0630734716082,86.66773408728622,88.56816864013672,1850600,0.0,0.0,0.0
2000-05-23 00:00:00-04:00,88.82556119962979,88.82556119962979,87.2220687866211,87.2220687866211,373900,0.0,0.0,0.0
2000-05-24 00:00:00-04:00,87.2616759353119,88.72659517742014,86.56880872620667,88.52863311767578,400300,0.0,0.0,0.0
2000-05-25 00:00:00-04:00,88.70676703464902,89.28085680122005,87.34082931418689,87.71695709228516,69600,0.0,0.0,0.0
2000-05-26 00:00:00-04:00,87.7268593882628,87.89512708651401,86.78653989803546,87.32103729248047,237000,0.0,0.0,0.0
2000-05-30 00:00:00-04:00,88.2316663087304,90.23108257464509,88.2316663087304,90.19149017333984,118100,0.0,0.0,0.0
2000-05-31 00:00:00-04:00,89.87471715969286,90.98330397928379,89.87471715969286,90.44880676269531,216900,0.0,0.0,0.0
2000-06-01 00:00:00-04:00,91.16152236195587,91.89398193359375,90.98335652020613,91.89398193359375,128700,0.0,0.0,0.0
2000-06-02 00:00:00-04:00,93.95277200754452,94.24971502906016,93.4182745688164,93.71521759033203,108400,0.0,0.0,0.0
2000-06-05 00:00:00-04:00,93.12133581415785,93.5370560633282,92.9233737907434,93.1015396118164,192100,0.0,0.0,0.0
2000-06-06 00:00:00-04:00,92.76500010709523,93.24010894247088,92.2898912717196,92.62642669677734,209300,0.0,0.0,0.0
2000-06-07 00:00:00-04:00,92.62638456178571,93.43802845300888,92.27005309734628,93.24006652832031,85400,0.0,0.0,0.0
2000-06-08 00:00:00-04:00,93.63603152574417,93.63603152574417,92.44825945565017,92.90357208251953,248400,0.0,0.0,0.0
2000-06-09 00:00:00-04:00,93.44796276663592,93.44796276663592,92.4086622592218,92.56703186035156,20200,0.0,0.0,0.0
2000-06-12 00:00:00-04:00,92.88375921314194,92.88375921314194,91.76527404785156,91.76527404785156,17600,0.0,0.0,0.0
2000-06-13 00:00:00-04:00,91.85438711761007,93.27971381426264,91.53764785168727,92.96297454833984,40300,0.0,0.0,0.0
2000-06-14 00:00:00-04:00,93.59644457620287,93.99236862263352,93.20052052977223,93.53705596923828,353900,0.0,0.0,0.0
2000-06-15 00:00:00-04:00,93.55685217155981,93.91318381334739,92.87388319146696,93.53705596923828,338500,0.0,0.0,0.0
2000-06-16 00:00:00-04:00,94.15070607922607,94.15070607922607,92.78476858564605,93.16089630126953,855900,0.0,0.0,0.0
2000-06-19 00:00:00-04:00,92.84418877245939,94.40808875391446,92.80459636786559,94.08145141601562,160000,0.0,0.0,0.0
2000-06-20 00:00:00-04:00,94.15075289089566,94.16065099359655,93.30941416131974,93.56676483154297,182600,0.0,0.0,0.0
2000-06-21 00:00:00-04:00,93.11718868677679,93.92948756681037,93.11718868677679,93.74127197265625,137500,0.119,0.0,0.0
2000-06-22 00:00:00-04:00,93.47377356450139,93.47377356450139,91.92842504012006,92.20579528808594,182900,0.0,0.0,0.0
2000-06-23 00:00:00-04:00,92.24543078442876,92.48317674005874,91.29444696190887,91.54209899902344,238200,0.0,0.0,0.0
2000-06-26 00:00:00-04:00,91.94824939575979,92.60205078125,91.80956425338307,92.60205078125,26000,0.0,0.0,0.0
2000-06-27 00:00:00-04:00,92.44354057968586,92.75062906639506,92.08692169189453,92.08692169189453,40900,0.0,0.0,0.0
2000-06-28 00:00:00-04:00,92.12655650432035,93.1369768014645,92.12655650432035,92.51289367675781,51200,0.0,0.0,0.0
2000-06-29 00:00:00-04:00,91.70063571611558,92.08697306006378,91.01711579989953,91.39354705810547,48500,0.0,0.0,0.0
2000-06-30 00:00:00-04:00,91.28452053977549,92.23550415039062,91.28452053977549,92.23550415039062,16800,0.0,0.0,0.0
